doctor_id,name,specialization,highest_degree,experience,fee,degrees,wait_time,num_patients,rating,location,experience_years,experience_level_category,shift_start,shift_end,shift_duration_hours,avg_patient_handling_capacity,num_appointments_today,appointment_load,peak_hours_flag,previous_day_availability,is_available_today,date
103,Dr. Sania Javaid,"Dermatologist, Aesthetic Physician, Cosmetologist",MBBS,10 Years,Not Available,"Diploma in Dermatology,  M.C.P.S,  Certified in Advanced Cosmetology,  Certified in Advanced Injectables,  Diplomate In Dermatology,  Diplomate In Dermatology",Under 15 Min,1151,98%,Lahore,10,mid,9:00,16:00,7,20,17,0.85,1.0,0,0,2024-04-12
104,Dr. Hina Manzoor,"Dermatologist, Cosmetologist",M.B.B.S.,8 Years,Not Available,F.C.P.S. (Dermatology),15 - 30 Min,158,100%,Lahore,8,mid,11:00,15:00,4,20,25,1.25,,1,0,2024-04-13
105,Dr. Uzma Ahsan,Dermatologist,MBBS,"100%
                                                                                    (15)",Not Available,FCPS,5 Years,15,,Lahore,100,senior,9:00,17:00,8,30,5,0.16666666666667,1.0,0,1,2024-04-14
106,Dr. Nabeel Asghar Chaudhry,"Dermatologist, Cosmetologist",MBBS,15 Years,Not Available,"MCPS (Dermatology),  Diplomat American Board Of Aesthetic Medicines (USA),  OJT Cosmetic Dermatology (London)",15 - 30 Min,111,89%,Lahore,15,mid,9:00,16:00,7,30,3,0.1,1.0,0,0,2024-04-15
107,Dr. Maria Azad,"Dermatologist, Cosmetologist",MBBS,12 Years,Not Available,"MCPS (Dermatology),  MRCP (UK),  SCE (Dermatology) UK",Under 15 Min,12,100%,Lahore,12,mid,9:00,14:00,5,20,28,1.4,1.0,1,0,2024-04-16
108,Dr. Sadaf Amin,"Dermatologist, Laser Specialist, Cosmetologist",M.B.B.S,15 Years,Not Available,F.C.P.S (Derma),Under 15 Min,356,99%,Lahore,15,mid,11:00,17:00,6,30,33,1.1,,1,1,2024-04-17
109,Dr. Muhammad Abaidullah,"Dermatologist, Cosmetologist",M.B.B.S,10 Years,Not Available,F.C.P.S (Derma),15 - 30 Min,7,100%,Lahore,10,mid,9:00,15:00,6,20,16,0.8,1.0,1,0,2024-04-18
110,Dr. Kamran Khan,"Dermatologist, Cosmetologist",M.B.B.S,9 Years,Not Available,"M.C.P.S (Dermatology),  MSc Cosmetic Medicine",Under 15 Min,36,100%,Lahore,9,mid,10:00,15:00,5,20,15,0.75,,1,0,2024-04-19
111,Dr. Aasma Tayyab,"Dermatologist, Laser Specialist, Cosmetologist",MBBS,14 Years,"Rs. 2,500","MSc (Clinical Dermatology) UK,  Certified in all anti-aging and aesthetic treatments",Under 15 Min,3684,100%,Islamabad,14,mid,11:00,15:00,4,20,1,0.05,,1,1,2024-04-20
112,Dr. Farzana Tanveer,"Dermatologist, Cosmetologist",MBBS,18 Years,"Rs. 2,000",Diploma in Dermatology.,Under 15 Min,733,98%,Islamabad,18,senior,10:00,14:00,4,30,33,1.1,,1,0,2024-04-21
113,Assist. Prof. Dr. Mahvish Aftab Khan,"Dermatologist, Cosmetologist",M.B.B.S.,22 Years,"Rs. 2,500","F.C.P.S. (Dermatology),  AAAM (USA)",Under 15 Min,722,98%,Islamabad,22,senior,11:00,16:00,5,30,7,0.23333333333333,,1,1,2024-04-22
114,Dr. Saima Khan,"Dermatologist, Laser Specialist, Cosmetologist",MBBS,12 Years,"Rs. 2,000",Diploma in Dermatology,Under 15 Min,831,97%,Islamabad,12,mid,9:00,14:00,5,20,12,0.6,1.0,0,0,2024-04-23
115,Dr. Umaima Afzal,"Dermatologist, Cosmetologist",M.B.B.S,7 Years,"Rs. 1,500",F.C.P.S (Dermatology),15 - 30 Min,29,100%,Islamabad,7,mid,10:00,17:00,7,20,7,0.35,,1,0,2024-04-24
116,Dr. Afshan Sagheer,"Dermatologist, Cosmetologist",M.B.B.S,10 Years,"Rs. 1,500",F.C.P.S (Dermatology),Under 15 Min,135,96%,Islamabad,10,mid,11:00,15:00,4,20,29,1.45,,1,0,2024-04-25
117,Dr. Malik Aftab Afzal,"Dermatologist, Cosmetologist",MD,12 Years,"Rs. 2,000","MSPH,  DCDD",Under 15 Min,1924,97%,Islamabad,12,mid,8:00,14:00,6,20,31,1.55,1.0,0,0,2024-04-26
118,Dr. Shireen Ansari,"Dermatologist, Aesthetic Physician",MBBS,25 Years,"Rs. 3,000",Diploma in Dermatology (UK),Under 15 Min,496,98%,Islamabad,25,senior,9:00,14:00,5,30,35,1.1666666666667,1.0,1,0,2024-04-27
119,Dr. Shahana Jan Durrani,"Dermatologist, Laser Specialist, Cosmetologist",M.B.B.S.,32 Years,"Rs. 2,000","PG Dip. Cosmetic  Medicine (UK),   Diplomat of the American Academy of Aesthetic Medicine (AAAM),  MSc in Clinical Dermatology",Under 15 Min,448,99%,Islamabad,32,senior,11:00,16:00,5,30,29,0.96666666666667,,1,1,2024-04-28
120,Dr. Zartash Arshad,"Dermatologist, Aesthetic Physician, Cosmetologist",M.B.B.S,23 Years,"Rs. 3,000",M.C.P.S (Dermatology),Under 15 Min,1158,99%,Islamabad,23,senior,8:00,16:00,8,30,0,0.0,1.0,0,1,2024-04-29
121,Dr. Tayyaba Masood,"Dermatologist, Aesthetic Physician",MD (Cuba),8 Years,"Rs. 2,500","MCPS,  PG Clinical Dermatology (University of South Wales UK),  M.Sc Dermatology (University of South Wales UK),  MPH,  CHPE/ICMT",Under 15 Min,50,100%,Islamabad,8,mid,11:00,15:00,4,20,38,1.9,,1,0,2024-04-30
122,Dr. Safia Habib,"Dermatologist, Cosmetologist",M.B.B.S,18 Years,"Rs. 3,500",M.C.P.S (Dermatology),Under 15 Min,56,100%,Islamabad,18,senior,8:00,14:00,6,30,16,0.53333333333333,1.0,1,1,2024-05-01
123,Dr. Nigar Kunwal,"Dermatologist, Laser Specialist, Cosmetologist",MBBS,16 Years,"Rs. 2,000","D-Derm ,  MRCP (Derma)",Under 15 Min,695,99%,Islamabad,16,senior,9:00,14:00,5,30,19,0.63333333333333,1.0,1,1,2024-05-02
124,Dr. Maimoona Mumtaz,"Dermatologist, Cosmetologist",MBBS,8 Years,Not Available,MCPS (Dermatology),Under 15 Min,120,99%,Islamabad,8,mid,10:00,16:00,6,20,23,1.15,,1,1,2024-05-03
125,Dr. Khalid Aslam,"Dermatologist, Cosmetologist",MBBS,15 Years,"Rs. 1,500",Diploma in Dermatology,Under 15 Min,72,99%,Islamabad,15,mid,8:00,14:00,6,30,21,0.7,1.0,1,1,2024-05-04
126,Dr. Aimen Fatima,"Dermatologist, Aesthetic Physician, Cosmetologist",AAAM (USA),7 Years,"Rs. 1,500",M.C.P.S,Under 15 Min,344,100%,Islamabad,7,mid,11:00,14:00,3,20,28,1.4,,1,0,2024-05-05
127,Dr. Shaila Ishfaq,"Dermatologist, Aesthetic Physician",M.B.B.S.,10 Years,"Rs. 2,000","Diplomate in Dermatology,  Diplomate In Aesthetic Medicine",Under 15 Min,166,98%,Islamabad,10,mid,9:00,14:00,5,20,21,1.05,1.0,0,0,2024-05-06
128,Dr. Naimatullah,"Dermatologist, Cosmetologist",M.B.B.S,36 Years,Not Available,M.C.P.S. (Dermatology),Under 15 Min,341,99%,Islamabad,36,senior,8:00,16:00,8,30,8,0.26666666666667,1.0,1,1,2024-05-07
129,Dr. Noor Ul Ain,"Dermatologist, Aesthetic Physician, Cosmetologist",M.B.B.S.,"99%
                                                                                    (205)","Rs. 1,400","MSc Clinical Dermatology,  Diploma in Aesthetic Medicine",5 Years,205,,Islamabad,99,senior,11:00,15:00,4,30,36,1.2,,1,1,2024-05-08
130,Dr. Naveed Malik,"Dermatologist, Cosmetologist",MBBS,"99%
                                                                                    (205)","Rs. 2,000",FCPS (Dermatology),30 Years,not available,,Islamabad,99,senior,11:00,17:00,6,30,9,0.3,,0,1,2024-05-09
131,Dr. Sumbleen Majid Ali,"Dermatologist, Family Physician, Cosmetologist",MBBS,10 Years,"Rs. 2,200","MCPS (Family Medicine),  MCPS (Dermatology)",15 - 30 Min,120,99%,Islamabad,10,mid,11:00,15:00,4,20,35,1.75,,0,0,2024-05-10
132,Dr. Koukab Gulzar,"Dermatologist, Cosmetologist",MBBS,21 Years,"Rs. 1,500",FCPS (Dermatology),15 - 30 Min,34,100%,Islamabad,21,senior,8:00,17:00,9,30,36,1.2,1.0,1,0,2024-05-11
133,Dr. Saba Ahsun,"Cosmetologist, Dermatologist",M.B.B.S,8 Years,"Rs. 2,000","M.C.P.S. (Dermatology),  PG Cert Aesthetic Medicine (QMUL,  UK)",Under 15 Min,75,99%,Islamabad,8,mid,8:00,14:00,6,20,27,1.35,1.0,0,0,2024-05-12
134,Dr. Nousheen Rizwan,"Dermatologist, Cosmetologist",MBBS,13 Years,"Rs. 2,000",Dip in  Dermatology,Under 15 Min,181,99%,Islamabad,13,mid,8:00,15:00,7,20,27,1.35,1.0,1,0,2024-05-13
135,Dr. Fauzia Arshad,"Dermatologist, Cosmetologist",M.B.B.S,23 Years,"Rs. 1,000",M.C.P.S (Dermatology),Under 15 Min,225,100%,Islamabad,23,senior,10:00,17:00,7,30,20,0.66666666666667,,1,1,2024-05-14
136,Dr. Shamim Kousar,"Dermatologist, Cosmetologist",MBBS,22 Years,"Rs. 1,500",MCPS (Dermatology),Under 15 Min,79,99%,Islamabad,22,senior,8:00,16:00,8,30,23,0.76666666666667,1.0,0,0,2024-05-15
137,Dr. Beenish Maryam,"Dermatologist, Cosmetologist",M.B.B.S,10 Years,"Rs. 1,000",F.C.P.S (Dermatology),Under 15 Min,69,100%,Islamabad,10,mid,8:00,16:00,8,20,39,1.95,1.0,1,0,2024-05-16
138,Dr. Adil Hamayun,"Dermatologist, Laser Specialist",M.B.B.S,10 Years,Not Available,Dip. In Dermatology & Dermatosurgery ( Japan and Thailand),Under 15 Min,1962,98%,Islamabad,10,mid,8:00,15:00,7,20,1,0.05,1.0,1,0,2024-05-17
139,Dr. Andaleeb Khan,"Dermatologist, Cosmetologist",MBBS,22 Years,"Rs. 1,500",MCPS (Dermatology),Under 15 Min,594,99%,Islamabad,22,senior,10:00,15:00,5,30,7,0.23333333333333,,0,1,2024-05-18
140,Dr. Shanza Obaid Niazi,"Dermatologist, Cosmetologist",M.B.B.S.,22 Years,Not Available,F.C.P.S. (Dermatology),7 Years,not available,99%,Islamabad,22,senior,8:00,14:00,6,30,26,0.86666666666667,1.0,0,0,2024-05-19
141,Dr. Shafiq Ur Rehman Farooqui,"Dermatologist, Cosmetologist",M.B.B.S.,16 Years,"Rs. 2,000",F.C.P.S. (Dermatology),15 - 30 Min,4,100%,Islamabad,16,senior,11:00,15:00,4,30,21,0.7,,0,1,2024-05-20
142,Dr. Farzana Abdullah,"Dermatologist, Cosmetologist",MBBS,6 Years,"Rs. 2,000","FCPS (Dermatology),  Specialty Certificate in Dermatology (UK)",Under 15 Min,4,100%,Islamabad,6,mid,8:00,14:00,6,20,36,1.8,1.0,0,0,2024-05-21
143,Dr. Dur e Shehwar Sikandar,"Aesthetic Physician, Dermatologist",MBBS,16 Years,Not Available,"MCPS (Dermatology),  MD (T. PIMS),  AAAM (USA)",Under 15 Min,147,97%,Islamabad,16,senior,11:00,14:00,3,30,26,0.86666666666667,,1,1,2024-05-22
144,Dr. Jawaria Shahab,"Dermatologist, Cosmetologist",M.B.B.S.,12 Years,"Rs. 1,000","F.C.P.S. (Dermatology),  SCE (dermatology)",1+ Hour,12,100%,Islamabad,12,mid,11:00,16:00,5,20,28,1.4,,0,0,2024-05-23
145,Dr. Azhar Haleem,"Dermatologist, Cosmetologist",M.B.B.S,25 Years,Not Available,"M.D (Romania),  Dip in Derm.,  Diploma in Dermatology (Thailand)",Under 15 Min,276,99%,Islamabad,25,senior,11:00,16:00,5,30,2,0.066666666666667,,0,1,2024-05-24
146,Dr. Muneeza Hasan,"Dermatologist, Cosmetologist",M.B.B.S,26 Years,"Rs. 2,000",Australian Dermatology Diploma (ADD),Under 15 Min,259,98%,Islamabad,26,senior,10:00,17:00,7,30,12,0.4,,0,1,2024-05-25
147,Dr. S.K Niazi,"Dermatologist, Cosmetologist",M.B.B.S (DOW),22 Years,"Rs. 1,200",D.Derm (Thailand),Under 15 Min,97,98%,Islamabad,22,senior,10:00,16:00,6,30,9,0.3,,0,0,2024-05-26
148,Dr. Farida Ahmad,"Dermatologist, Cosmetologist",Diploma in Dermatology,33 Years,"Rs. 1,500",M.B.B.S.,Under 15 Min,176,100%,Islamabad,33,senior,10:00,16:00,6,30,35,1.1666666666667,,0,0,2024-05-27
149,Dr. Humaira Ata,"Dermatologist, Cosmetologist",M.B.B.S,14 Years,"Rs. 3,000","M.C.P.S (Family Medicine),  Diploma in Dermatology",15 - 30 Min,14,100%,Islamabad,14,mid,8:00,15:00,7,20,8,0.4,1.0,1,0,2024-05-28
150,Dr. Shumaila Jawed,"Dermatologist, Cosmetologist",MBBS,8 Years,"Rs. 2,000",MCPS (Dermatology),Under 15 Min,298,100%,Islamabad,8,mid,11:00,16:00,5,20,26,1.3,,0,0,2024-05-29
151,Dr. Maria Wasti,"Cosmetologist, Laser Specialist, Dermatologist",MBBS,12 Years,"Rs. 3,000",CAD,Under 15 Min,103,99%,Islamabad,12,mid,10:00,17:00,7,20,33,1.65,,1,0,2024-05-30
152,Dr. Hina Zahoor,"Dermatologist, Cosmetologist",MBBS,15 Years,"Rs. 2,000","FCPS (Dermatology),  MRCP (SCE) Dermatology,  MHPE (Masters in Health Professions Education)",Under 15 Min,13,100%,Islamabad,15,mid,10:00,15:00,5,30,0,0.0,,0,0,2024-05-31
153,Dr. Sumaira Abdullah,"Dermatologist, Cosmetologist",MBBS,18 Years,Not Available,"MCPS (Dermatology),  MD (Dermatology)",Under 15 Min,6,100%,Islamabad,18,senior,8:00,17:00,9,30,31,1.0333333333333,1.0,0,0,2024-06-01
154,Dr. Sheikh Mustanser Siab,"Dermatologist, Cosmetologist",M.B.B.S.,7 Years,"Rs. 1,250",F.C.P.S.,15 - 30 Min,1739,99%,Islamabad,7,mid,10:00,16:00,6,20,24,1.2,,0,0,2024-06-02
155,Dr. Yusra Shabbir Khokhar,"Dermatologist, Cosmetologist",M.B.B.S,4 Years,"Rs. 1,000",M.C.P.S (Dermatology),Under 15 Min,41,96%,Islamabad,4,junior,8:00,17:00,9,10,28,2.8,1.0,0,0,2024-06-03
156,Dr. Ambreen Adeel,"Dermatologist, Cosmetologist",M.B.B.S,6 Years,"Rs. 3,000",M.C.P.S (Dermatology),Under 15 Min,4,100%,Islamabad,6,mid,9:00,15:00,6,20,6,0.3,1.0,0,1,2024-06-04
157,Dr. Amera Rahman Mudassir,"Dermatologist, Cosmetologist, Aesthetic Medicine Specialist",M.B.B.S,8 Years,"Rs. 1,500","MS (Dermatology) (UK),  Dip. In Aesthetic Medicine (USA)",Under 15 Min,16,100%,Islamabad,8,mid,10:00,14:00,4,20,2,0.1,,0,0,2024-06-05
158,Dr. Zainab Jalil,"Dermatologist, Cosmetologist",MBBS,4 Years,"Rs. 1,500",MCPS (Dermatology),15 - 30 Min,7,100%,Islamabad,4,junior,9:00,17:00,8,10,19,1.9,1.0,0,0,2024-06-06
159,Dr. Tahira Shahid,"Dermatologist, Laser Specialist, Cosmetologist",MBBS,11 Years,"Rs. 2,000","MSc,  PGD in Dermatology",Under 15 Min,263,98%,Islamabad,11,mid,8:00,17:00,9,20,19,0.95,1.0,0,0,2024-06-07
160,Dr. Annum Shehzadi,"Dermatologist, Cosmetologist",M.B.B.S,8 Years,"Rs. 1,500",F.C.P.S,15 - 30 Min,189,100%,Islamabad,8,mid,11:00,15:00,4,20,29,1.45,,1,0,2024-06-08
161,Dr. Nabeela Ibrar,Dermatologist,MBBS,9 Years,Not Available,Dip. Derm(Pak),Under 15 Min,2,100%,Islamabad,9,mid,10:00,15:00,5,20,34,1.7,,0,0,2024-06-09
162,Dr. Sidrah Kiani,"Dermatologist, Cosmetologist",M.B.B.S,10 Years,"Rs. 3,000",F.C.P.S. (Dermatology),Under 15 Min,11,100%,Islamabad,10,mid,8:00,17:00,9,20,34,1.7,1.0,1,0,2024-06-10
163,Dr. Lubna Rani,"Dermatologist, Cosmetologist",MBBS,16 Years,Not Available,"FCPS (Dermatology),  MHPE",Under 15 Min,27,100%,Islamabad,16,senior,11:00,16:00,5,30,38,1.2666666666667,,0,0,2024-06-11
164,Dr. Jahangir Mati,Dermatologist,M.B.B.S.,6 Years,"Rs. 3,000","F.C.P.S. (I),  PG Diploma in Dermatology",Under 15 Min,9,100%,Islamabad,6,mid,11:00,17:00,6,20,26,1.3,,1,0,2024-06-12
165,Dr. Sabeen Mansoor,"Dermatologist, Cosmetologist",M.B.B.S,20 Years,"Rs. 3,000",M.C.P.S (Dermatology),15 - 30 Min,41,100%,Islamabad,20,senior,9:00,15:00,6,30,25,0.83333333333333,1.0,0,1,2024-06-13
166,Dr. Areeba Jabbar,"Dermatologist, Cosmetologist",MBBS,14 Years,"Rs. 1,500",MD (Dermatology),15 - 30 Min,33,100%,Islamabad,14,mid,8:00,14:00,6,20,13,0.65,1.0,0,1,2024-06-14
167,Maj (R) Dr. Afsheen Bilal,Dermatologist,MBBS (Gold Medalist),21 Years,Not Available,"Dip in Derm (AFPGMI),  FCPS (Dermatology)",Under 15 Min,1589,98%,Islamabad,21,senior,11:00,14:00,3,30,16,0.53333333333333,,0,0,2024-06-15
168,Dr. Huma Afzal Shaikh,Dermatologist,M.B.B.S.,18 Years,"Rs. 1,500",F.C.P.S. (Dermatology),Under 15 Min,63,96%,Islamabad,18,senior,10:00,16:00,6,30,17,0.56666666666667,,1,1,2024-06-16
169,Dr. Bushra Hashmat Ullah Khan,"Dermatologist, Cosmetologist",MBBS,28 Years,"Rs. 1,500","MCPS (Dermatologist),  CMT",Under 15 Min,683,99%,Islamabad,28,senior,10:00,17:00,7,30,28,0.93333333333333,,1,1,2024-06-17
170,Dr. Zeeshan Perwaiz,"Dermatologist, Laser Specialist, Cosmetologist",MBBS,22 Years,Not Available,"MCPS,  MPH,  Dip. in Dermatology",Under 15 Min,132,100%,Islamabad,22,senior,9:00,14:00,5,30,19,0.63333333333333,1.0,1,1,2024-06-18
171,Dr. Atif Hafeez Raja,Dermatologist,MBBS,14 Years,Not Available,"MSC,  Dip In Derm",Under 15 Min,13,100%,Islamabad,14,mid,11:00,17:00,6,20,26,1.3,,1,0,2024-06-19
172,Dr. Sarosh Mumtaz,"Dermatologist, Cosmetologist",MBBS,3 Years,Not Available,FCPS,Under 15 Min,2,100%,Islamabad,3,junior,8:00,15:00,7,10,17,1.7,1.0,0,0,2024-06-20
173,Dr. Waqar Maqsood,"Dermatologist, Hair Transplant Surgeon",M.B.B.S,10 Years,Not Available,"Diploma in Clinical Dermatology and Dermatosurgery,  Diploma in Aesthetic surgery in Hair Transplant",Under 15 Min,107,97%,Islamabad,10,mid,10:00,14:00,4,20,3,0.15,,0,0,2024-06-21
174,Dr. Muhammad Erfan,"Dermatologist, Cosmetologist",M.B.B.S.,8 Years,Not Available,"F.C.P.S.,  M.R.C.P",Under 15 Min,140,98%,Islamabad,8,mid,11:00,16:00,5,20,0,0.0,,0,0,2024-06-22
175,Maj. (R) Dr. Ali Riaz,"Dermatologist, Cosmetologist",M.B.B.S.,14 Years,Not Available,F.C.P.S. (Dermatology),Under 15 Min,14,100%,Islamabad,14,mid,11:00,15:00,4,20,0,0.0,,1,0,2024-06-23
176,Dr. Uzma Waqar,"Dermatologist, Cosmetologist",M.B.B.S,13 Years,Not Available,"Diploma in Clinical Dermatology London (UK),  PLAB,  Post Graduate training in Internal Medicine,  Full Registration with GMC,  UK",Under 15 Min,70,84%,Islamabad,13,mid,9:00,16:00,7,20,25,1.25,1.0,0,0,2024-06-24
177,Dr. Muhammad Saleem,"Dermatologist, Cosmetologist",MSc-Dermatology,14 Years,Not Available,"Fellowship In Anti-Aging And Regenerative Medicine ,  Diplomate In Aesthetic Medicine ,  Diplomate In Dermatology ,  M.B.B.S.",Under 15 Min,24,100%,Islamabad,14,mid,10:00,15:00,5,20,19,0.95,,1,0,2024-06-25
178,Dr. Robina Qureshi,"Dermatologist, Cosmetologist",MBBS (AIMC),32 Years,Not Available,MSc Clinical Dermatology (University of London),Under 15 Min,634,98%,Islamabad,32,senior,10:00,14:00,4,30,22,0.73333333333333,,1,1,2024-06-26
179,Dr.  Mahwish Hayee Shahid,"Dermatologist, Laser Specialist, Cosmetologist",MBBS,7 Years,Not Available,"GMC (UK),  MSc. Health (King College London-UK),  Diploma in Clinical Lasers and IPL(UK),  Certified Training in Dermatology BAD/NHS(UK)",Under 15 Min,13,100%,Islamabad,7,mid,8:00,16:00,8,20,9,0.45,1.0,1,0,2024-06-27
180,Dr. Noreen Sarfraz,"Dermatologist, Cosmetologist",MBBS,11 Years,Not Available,"MCPS (Dermatology),  Dip Derm In Aesthetic and Cosmetic Medicine",Under 15 Min,36,92%,Islamabad,11,mid,10:00,16:00,6,20,10,0.5,,1,0,2024-06-28
181,Dr. Amna Ali,"Dermatologist, Cosmetologist",MBBS,12 Years,Not Available,MCPS (Dermatology),Under 15 Min,54,96%,Islamabad,12,mid,8:00,15:00,7,20,4,0.2,1.0,1,0,2024-06-29
182,Dr. Midhat Fatima,Dermatologist,MBBS,"100%
                                                                                    (4)",Not Available,FCPS (Dermatology),7 Years,4,,Islamabad,100,senior,10:00,16:00,6,30,0,0.0,,0,1,2024-06-30
183,Dr. Huma Afzal,"Dermatologist, Cosmetologist",M.B.B.S,13 Years,Not Available,F.C.P.S (Dermatology),Under 15 Min,3,100%,Islamabad,13,mid,9:00,15:00,6,20,16,0.8,1.0,1,1,2024-07-01
184,Dr. Urooj Mirza,"Dermatologist, Cosmetologist",M.B.B.S.,11 Years,Not Available,FCPS (Dermatology),Under 15 Min,40,96%,Islamabad,11,mid,10:00,15:00,5,20,21,1.05,,1,1,2024-07-02
185,Dr. Shazia Yousaf,"Dermatologist, Cosmetologist",MBBS,11 Years,Not Available,FCPS (Dermatology),Under 15 Min,112,89%,Islamabad,11,mid,8:00,15:00,7,20,33,1.65,1.0,0,0,2024-07-03
186,Dr. Muhammad Amjad Khan,Dermatologist,MBBS,17 Years,Not Available,"FRCPCH,  FRCP (Edin),  FRCP (Glasgow),  M.Sc Derm (UK),  CCT UK",Under 15 Min,86,100%,Islamabad,17,senior,8:00,15:00,7,30,28,0.93333333333333,1.0,1,1,2024-07-04
187,Dr. Nadia Arshad,"Dermatologist, Laser Specialist, Cosmetologist",MBBS,12 Years,Not Available,"Diplomate Dermatology (UK),   MSc in Clinical Dermatology (UK)",15 - 30 Min,82,95%,Islamabad,12,mid,9:00,14:00,5,20,3,0.15,1.0,1,0,2024-07-05
188,Dr. Maria Syed,"Dermatologist, Laser Specialist, Cosmetologist",M.B.B.S,10 Years,Not Available,F.C.P.S (Dermatology),15 - 30 Min,26,100%,Islamabad,10,mid,10:00,15:00,5,20,4,0.2,,0,0,2024-07-06
189,Dr. Sarah Naeem,"Dermatologist, Cosmetologist",MBBS (Pb),14 Years,Not Available,MSc Clinical Dermatology (UK),Under 15 Min,99,93%,Islamabad,14,mid,10:00,17:00,7,20,10,0.5,,0,0,2024-07-07
190,Dr. Syed Afaq Ahmad,"Dermatologist, Cosmetologist",M.B.B.S,"67%
                                                                                    (3)",Not Available,"Diploma Dermatology (Bangkok , Thailand),  FCPS (Dermatology)",36 Years,3,,Islamabad,67,senior,9:00,16:00,7,30,20,0.66666666666667,1.0,0,1,2024-07-08
191,Dr. Shanaz Muazzam,"Dermatologist, Cosmetologist",MBBS,22 Years,Not Available,MCPS (Dermatology),Under 15 Min,14,100%,Islamabad,22,senior,10:00,17:00,7,30,34,1.1333333333333,,1,1,2024-07-09
192,Dr. Rahat Ullah Khattak,"Dermatologist, Cosmetologist",MBBS,33 Years,Not Available,"FCPS (Dermatology),  LRCP,  MRCS,  Dip in Venereology,  Dip in Dermatological Science",Under 15 Min,28,100%,Islamabad,33,senior,10:00,14:00,4,30,11,0.36666666666667,,0,1,2024-07-10
193,Dr. Kiran Sheheryar,"Cosmetologist, Dermatologist",M.B.B.S,21 Years,Not Available,"F.C.P.S. (Dermatology),  M.C.P.S",15 - 30 Min,6,100%,Islamabad,21,senior,8:00,17:00,9,30,25,0.83333333333333,1.0,0,1,2024-07-11
194,Dr. Khursheed Azami,Dermatologist,MBBS,21 Years,Not Available,MCPS (Dermatology),7 Years,not available,100%,Islamabad,21,senior,10:00,16:00,6,30,18,0.6,,0,1,2024-07-12
195,Dr. Mariam Malik,"Dermatologist, Aesthetic Physician, Cosmetologist",MBBS,8 Years,Not Available,Dip in Dermatology (Canada),Under 15 Min,8,100%,Islamabad,8,mid,10:00,17:00,7,20,6,0.3,,1,0,2024-07-13
196,Dr. Rabeea Naveed,"Dermatologist, Cosmetologist",M.B.B.S,"100%
                                                                                    (2)",Not Available,M.C.P.S (Dermatology),5 Years,2,,Islamabad,100,senior,9:00,14:00,5,30,6,0.2,1.0,0,1,2024-07-14
197,Dr. Abida Sardar,"Dermatologist, Aesthetic Medicine Specialist",MBBS,14 Years,Not Available,MCPS,Under 15 Min,23,93%,Islamabad,14,mid,9:00,15:00,6,20,25,1.25,1.0,1,0,2024-07-15
198,Dr. Sana Aftab,Dermatologist,MBBS,14 Years,Not Available,,not available,not available,93%,Islamabad,14,mid,11:00,17:00,6,20,39,1.95,,1,0,2024-07-16
199,Dr. Fauzima Anwar,Dermatologist,MBBS,14 Years,Not Available,Dip in Derm,not available,not available,93%,Islamabad,14,mid,8:00,14:00,6,20,4,0.2,1.0,0,0,2024-07-17
200,Dr. Maqsood Anwar,Dermatologist,MBBS,14 Years,Not Available,Dip. In Dermatology,30 Years,not available,93%,Islamabad,14,mid,10:00,14:00,4,20,20,1.0,,1,1,2024-07-18
201,Dr. Yasir Qureshi,Dermatologist,MBBS,14 Years,Not Available,Dip in Derm,not available,not available,93%,Islamabad,14,mid,10:00,16:00,6,20,13,0.65,,1,0,2024-07-19
202,Dr. Col (R). Ahsan Hameed,"Dermatologist, Cosmetologist",MBBS,14 Years,Not Available,FCPS (Derma),30 Years,not available,93%,Islamabad,14,mid,11:00,16:00,5,20,3,0.15,,0,0,2024-07-20
203,Dr. Anjum Jamil Asghar,Dermatologist,M.B.B.S,14 Years,Not Available,"F.I.C.A,  F.A.M.S,  F.C.G.P,  D.D.V,  D.V.D",not available,not available,93%,Islamabad,14,mid,10:00,17:00,7,20,22,1.1,,1,0,2024-07-21
204,Dr. Azeem Alam Khan,"Dermatologist, Cosmetologist",M.B.B.S,14 Years,Not Available,"M.Sc. Clinical Dermatology (London),  Dip-GUM (UK),  FACP (USA)",22 Years,not available,93%,Islamabad,14,mid,8:00,15:00,7,20,19,0.95,1.0,0,0,2024-07-22
205,Prof. Dr. Ikram Ullah Khan,"Dermatologist, Cosmetologist",MBBS,14 Years,Not Available,"MRCP (UK),  FRCP (Edin)",30 Years,not available,93%,Islamabad,14,mid,11:00,14:00,3,20,14,0.7,,1,0,2024-07-23
206,Dr. Riaz A. Sheikh,Dermatologist,MBBS (Pb),14 Years,Not Available,"DDV (Vienna),  FRSH (UK)",not available,not available,93%,Islamabad,14,mid,8:00,17:00,9,20,28,1.4,1.0,1,0,2024-07-24
207,Dr. Samina Sohail,Dermatologist,MBBS,14 Years,Not Available,,not available,not available,93%,Islamabad,14,mid,11:00,14:00,3,20,7,0.35,,0,1,2024-07-25
208,Dr. Aamna Batool Khan,"Plastic Surgeon, Cosmetic Surgeon, Dermatologist",MBBS,14 Years,Not Available,"MCPS, FCPS (DERMATOLOGY)",not available,not available,93%,Islamabad,14,mid,11:00,14:00,3,20,18,0.9,,0,0,2024-07-26
